34058759,669335,O,134755.66,1997-02-22,2-HIGH,Clerk#000006690,0,"cial, regular packages. carefully ruthless packages are "		
34058784,998210,O,52321.44,1996-11-01,2-HIGH,Clerk#000002381,0," carefully brave foxes above"		
34058786,372962,O,129524.22,1996-01-27,4-NOT SPECIFIED,Clerk#000005435,0,al instructions. packages wake blithely e		
34058790,1185316,O,116318.00,1998-07-09,2-HIGH,Clerk#000001848,0,d packages boost carefully alongside of the slyly ironic		
34058791,93589,O,146155.68,1996-02-08,4-NOT SPECIFIED,Clerk#000009628,0,nstructions boost alongside		
34058848,1430413,O,15693.31,1996-12-30,5-LOW,Clerk#000001323,0,s are above the carefully even theodolites. slyly		
34058849,442966,O,91746.23,1997-08-28,5-LOW,Clerk#000003255,0,nic accounts wake quickly according to the accounts. f		
34058851,939175,O,59121.60,1997-06-23,2-HIGH,Clerk#000002371,0," carefully regular theodolites. never "		
34058852,187099,O,162181.43,1996-05-31,4-NOT SPECIFIED,Clerk#000004234,0," requests boost above the carefully final pinto beans. ironic requests nag s"		
34058853,547079,O,163778.52,1998-02-11,3-MEDIUM,Clerk#000009767,0,oss the special deposits cajole bl		
34058880,670283,O,160270.98,1996-04-08,1-URGENT,Clerk#000005441,0,sly unusual pearls ought to haggle carefully furiously even depos		
34058882,571505,O,17832.31,1997-01-19,5-LOW,Clerk#000007867,0,kages integrate blithely regular deposits. slyly iro		
34058883,784303,O,121306.39,1998-07-19,4-NOT SPECIFIED,Clerk#000002387,0,furiously final pack		
34058912,1005929,O,241732.16,1997-10-01,1-URGENT,Clerk#000008679,0,courts boost across the platelets. slowly unusual p		
34058913,137497,O,213963.25,1996-09-20,2-HIGH,Clerk#000002698,0," breach. asymptotes sleep. packages across the asymptote"		
34058914,883544,O,61654.24,1997-08-01,1-URGENT,Clerk#000004418,0,ven asymptotes nag quickly according to the requests. fluff		
34058915,1223458,O,368746.00,1997-12-08,3-MEDIUM,Clerk#000000589,0,efully at the carefully unusual deposits-- ironic courts sleep bli		
34058918,1072705,O,11741.85,1997-12-23,3-MEDIUM,Clerk#000000799,0,"y special requests. even, final foxes"		
34058945,1023763,O,95342.84,1998-03-10,4-NOT SPECIFIED,Clerk#000006834,0,instructions. carefully special asymptotes mold slyly bol		
34058947,873271,O,196802.88,1996-12-04,3-MEDIUM,Clerk#000008614,0,n packages. slyly final accounts print furiously per		
34058950,487267,O,111757.52,1997-02-24,2-HIGH,Clerk#000001406,0,uctions nag over the blithely final requests. slyly regular accounts n		
34058951,995560,O,197726.87,1997-08-13,2-HIGH,Clerk#000008423,0,. regular requests integrate deposit		
34058976,1366801,O,74453.45,1997-01-04,4-NOT SPECIFIED,Clerk#000008913,0,all have to cajole around the slyly unusual ideas		
34058979,1074638,O,144494.23,1996-03-03,4-NOT SPECIFIED,Clerk#000004682,0,packages. blithely ironic requests cajole silently		
34058980,1425586,O,94112.79,1997-09-21,4-NOT SPECIFIED,Clerk#000006494,0,theodolites nag. furiously bold		
34058981,314594,O,140489.83,1996-03-29,2-HIGH,Clerk#000006061,0,posits are fluffily. even 		
34058983,756746,O,71158.82,1996-02-01,4-NOT SPECIFIED,Clerk#000006438,0,"ainst the unusual, special"		
34059009,413815,O,122382.02,1997-04-13,1-URGENT,Clerk#000000010,0,the quickly even requests cajole blithely furiously bold asymptotes? 		
34059040,599939,O,132847.26,1998-02-21,1-URGENT,Clerk#000007941,0,tions nag. slyly blit		
34059044,1440511,O,187599.36,1997-02-02,4-NOT SPECIFIED,Clerk#000002201,0,st carefully. slyly 		
34059045,658819,O,258280.50,1997-04-24,5-LOW,Clerk#000008223,0,ccording to the slyly pending orbits. enticingly pending accounts hagg		
34059047,968678,O,225326.59,1997-09-29,4-NOT SPECIFIED,Clerk#000007315,0,y unusual notornis haggle. special packages abo		
34059075,978284,O,49565.78,1997-06-13,2-HIGH,Clerk#000005163,0,ess packages haggle about the ideas. careful		
34059076,505147,O,206673.73,1998-04-01,2-HIGH,Clerk#000009007,0,ously. quickly pending pinto beans h		
34059104,126833,O,209927.62,1997-04-16,2-HIGH,Clerk#000009526,0,"le quickly regular, final dependen"		
34059107,367400,O,33185.84,1996-04-24,3-MEDIUM,Clerk#000004296,0,ithely silent packages cajole quickly fl		
34059110,571543,O,165561.90,1996-12-25,3-MEDIUM,Clerk#000000433,0,uietly regular theodolites. fluffily regular theodolites wa		
34059111,1412651,O,200576.93,1997-09-21,2-HIGH,Clerk#000000888,0,ic requests integrate furiously alongside of the furiously regular deposits. i		
34059139,478216,O,253252.39,1996-02-13,4-NOT SPECIFIED,Clerk#000005783,0,"nal, unusual theodolites. e"		
34059140,363163,O,162072.45,1996-12-05,4-NOT SPECIFIED,Clerk#000001376,0,its against the quickly pen		
34059170,1435552,O,210338.29,1997-05-09,1-URGENT,Clerk#000007052,0,ckages after the special requests en		
34059171,1322239,O,203737.93,1996-04-28,2-HIGH,Clerk#000003926,0,uickly regular excuses		
34059173,244594,O,286445.07,1997-09-21,1-URGENT,Clerk#000009678,0,"structions doubt special, regular deposits. furiously ev"		
34059200,1110251,O,282212.69,1996-04-10,2-HIGH,Clerk#000002288,0,l requests against the slyly regul		
34059205,1380712,O,220452.91,1996-04-07,5-LOW,Clerk#000001016,0,"oxes are blithely. excuses cajole. express, regular theodolit"		
34059206,621523,O,154366.93,1997-02-07,5-LOW,Clerk#000001123,0,"onic deposits. bold, final theodolite"		
34059234,408710,O,15980.03,1996-02-06,3-MEDIUM,Clerk#000005824,0,ay wake blithely above the furiously final instructions. c		
34059235,681110,O,89288.23,1996-05-21,5-LOW,Clerk#000003779,0,s use about the fluffily silent ideas		
34059237,432011,O,266053.04,1997-12-15,5-LOW,Clerk#000009631,0,ar theodolites wake 		
34059266,1019168,O,140477.36,1998-05-04,4-NOT SPECIFIED,Clerk#000002014,0," dependencies are blithely about the"		
34059267,647545,O,175180.19,1996-08-11,4-NOT SPECIFIED,Clerk#000001664,0,"riously special requests detect blithely ironic, bold accounts. ironic"		
34059268,772214,O,46986.01,1997-01-01,3-MEDIUM,Clerk#000004916,0,lithely special deposits sleep carefully sly		
34059269,596195,O,86767.17,1996-02-28,5-LOW,Clerk#000003101,0,ges. slyly bold requests believe. even packages cajole furiously. regular exc		
34059270,233335,O,266405.53,1998-07-16,3-MEDIUM,Clerk#000003794,0,riously pending grouches during t		
34059298,688600,O,230493.38,1997-03-14,3-MEDIUM,Clerk#000009848,0,ar requests use. ironic de		
34059299,788971,O,147117.46,1997-12-05,2-HIGH,Clerk#000007393,0," special sheaves. daring foxes haggle blithely carefully regular"		
34059300,227800,O,85824.50,1996-04-03,4-NOT SPECIFIED,Clerk#000003707,0,ld courts sleep fluffily even theodoli		
34059303,270676,O,47109.87,1997-03-27,4-NOT SPECIFIED,Clerk#000004158,0,ecial theodolites serve. requests play. blithely even theodolites a		
34059328,1231261,O,182982.78,1996-07-02,4-NOT SPECIFIED,Clerk#000003740,0,ornis. ironic packages		
34059330,1039276,O,135018.48,1996-02-18,2-HIGH,Clerk#000002904,0," furiously brave plate"		
34059331,1106878,O,105004.38,1996-06-19,4-NOT SPECIFIED,Clerk#000003940,0," nag! fluffily regular deposits cajole. dependencies"		
34059332,297415,O,88728.39,1997-02-24,2-HIGH,Clerk#000003126,0," instructions. slyly unusual requests atop the carefully dogged depen"		
34059335,902014,O,27195.04,1997-03-07,5-LOW,Clerk#000005787,0," are carefully furiously express accounts. carefully express ac"		
34059367,526822,O,252670.80,1998-05-30,4-NOT SPECIFIED,Clerk#000007068,0,ronic requests use furiously.		
34059393,339460,O,194075.84,1997-03-02,5-LOW,Clerk#000002506,0,ithout the fluffily final deposits wake carefully regular th		
34059394,797401,O,333675.92,1997-04-28,1-URGENT,Clerk#000006875,0,ptotes hang slyly about the		
34059395,915269,O,192657.55,1996-06-12,5-LOW,Clerk#000007317,0,ly. blithely unusual theodo		
34059424,595768,O,15913.30,1997-12-27,1-URGENT,Clerk#000006780,0,sly pending theodolites snooze fluffily! 		
34059425,543844,O,76173.20,1996-10-23,1-URGENT,Clerk#000007497,0," busily. sentiments haggle blith"		
34059428,652969,O,73372.83,1996-01-13,3-MEDIUM,Clerk#000009413,0,platelets kindle final cour		
34059429,417899,O,164925.81,1998-02-15,2-HIGH,Clerk#000007213,0,c foxes are fluffily bold dolphins. slyly pending 		
34059430,625390,O,113026.85,1996-11-30,5-LOW,Clerk#000003012,0,ctions. packages cajole after the final deposits. deposits alo		
34059456,1185331,O,279928.19,1998-07-06,2-HIGH,Clerk#000004072,0," carefully final account"		
34059457,334978,O,70559.00,1998-01-30,4-NOT SPECIFIED,Clerk#000000545,0," accounts haggle quickly along the regular requests. fluffily sp"		
34059459,18829,O,173507.23,1996-06-21,2-HIGH,Clerk#000009854,0,rding to the sheaves. spe		
34059462,336418,O,40179.56,1998-07-27,5-LOW,Clerk#000005831,0,"deposits. slyly furious requests use. pending, bold deposits sleep. pin"		
34059488,815537,O,126057.85,1996-09-26,5-LOW,Clerk#000005447,0,es. unusual instructions sleep slyly ironic packages		
34059489,1216021,O,340920.14,1998-04-06,1-URGENT,Clerk#000005697,0,against the bold theodolites. c		
34059494,1494703,O,114484.69,1997-11-23,2-HIGH,Clerk#000002074,0,n dependencies are. pinto beans about the slyly even pinto beans use blith		
34059522,1105441,O,273524.20,1996-09-17,5-LOW,Clerk#000004421,0,furiously ruthless requests. evenly even		
34059524,1186637,O,144936.47,1996-10-29,2-HIGH,Clerk#000009766,0,sly quickly even deposits. unusual ideas grow quic		
34059527,351052,O,320789.96,1997-09-11,3-MEDIUM,Clerk#000008716,0,s sleep after the quickly final gifts. slyly re		
34059552,605942,O,141539.57,1998-04-12,2-HIGH,Clerk#000007629,0,olites maintain about the fluffily special instruct		
34059554,570217,O,164583.83,1998-04-02,3-MEDIUM,Clerk#000002016,0,uriously silent forges. blithely bold foxes unwind car		
34059555,110621,O,154598.43,1997-02-12,1-URGENT,Clerk#000005589,0," ideas cajole quickly carefully regular ideas. slyly special accounts i"		
34059587,1497328,O,121810.85,1998-05-05,4-NOT SPECIFIED,Clerk#000005594,0,pending foxes sleep. slyly i		
34059589,1344620,O,94750.40,1998-08-02,4-NOT SPECIFIED,Clerk#000008894,0,. furiously final pinto bean		
34059591,1140991,O,47811.40,1996-11-02,1-URGENT,Clerk#000006547,0,refully fluffily ironic ideas. fluffily regular excu		
34059617,415909,O,105965.27,1996-08-21,5-LOW,Clerk#000002269,0,sts. slyly regular asymptotes haggle flu		
34059622,776275,O,71014.28,1998-06-08,5-LOW,Clerk#000004669,0,uffily furiously express asymptotes. blithely regular instruction		
34059623,1324204,O,93899.20,1998-06-10,3-MEDIUM,Clerk#000000492,0," the special, bold packages. slyly final requests c"		
34059650,855710,O,86464.98,1997-10-10,3-MEDIUM,Clerk#000003852,0,in unusual excuses-- pinto beans wake furiously. blithely p		
34059651,1412249,O,118930.61,1997-01-11,4-NOT SPECIFIED,Clerk#000007994,0,pending packages cajole quickly according to the furiously even reques		
34059653,1063147,O,232080.70,1997-01-26,5-LOW,Clerk#000006623,0," pending deposits breach "		
34059680,1487671,O,9609.05,1996-08-10,2-HIGH,Clerk#000009553,0,uiet packages. regular requests are furiously. express accounts al		
34059682,12785,O,68240.36,1997-05-27,4-NOT SPECIFIED,Clerk#000000498,0,thely regular packages agai		
34059684,138370,O,141813.21,1997-04-01,4-NOT SPECIFIED,Clerk#000004869,0,g the furiously ironic accounts. furiously		
34059715,377057,O,29287.52,1998-03-17,3-MEDIUM,Clerk#000005902,0,ding to the accounts	 theodolites wake among the blithely express 	
34059719,806836,O,85435.53,1998-05-19,4-NOT SPECIFIED,Clerk#000005146,0," accounts are. slyly ironic instructions wake furio"		
34059744,463063,O,53388.60,1996-06-04,3-MEDIUM,Clerk#000008300,0,ully even deposits lose slyly bold platelets. packages according t		
34059745,682663,O,136648.80,1997-10-14,3-MEDIUM,Clerk#000004394,0,ously ironic packages. quickly express platelets sleep 		
34059747,1176674,O,96304.79,1996-06-20,3-MEDIUM,Clerk#000008476,0,ithely ironic ideas eat furio		
34059748,353306,O,94871.72,1996-03-21,1-URGENT,Clerk#000000893,0,ironic asymptotes. furiously ironic ideas sleep 		
34059749,1012117,O,102654.70,1997-02-08,2-HIGH,Clerk#000004401,0,"ironic requests. final, pending foxes over the furiously enticing asymptotes m"		
34059750,623987,O,203873.93,1998-01-26,5-LOW,Clerk#000001939,0," platelets cajole. slyly regular platelets integrate fur"		
34059776,490378,O,116181.24,1996-12-11,3-MEDIUM,Clerk#000006637,0,"inal pinto beans could have to cajole: ironic, unusual packages along the p"		
34059777,781643,O,232529.05,1997-11-14,3-MEDIUM,Clerk#000005676,0," decoys. slyly ironic packages unwind special packages. quickly regular "		
34059778,63010,O,209874.29,1996-06-30,2-HIGH,Clerk#000006011,0,yly alongside of the slyly final instructions. evenly silent instr		
34059779,1480864,O,102694.81,1996-11-30,5-LOW,Clerk#000003873,0,elets. requests integrate. blithely silent requests run flu		
34059780,864481,O,83908.75,1998-05-12,5-LOW,Clerk#000008272,0,aringly final foxes. furiously special requests are ironic ac		
34059781,324500,O,217052.07,1997-03-07,5-LOW,Clerk#000003401,0," special depths accor"		
34059810,1128172,O,58433.25,1998-02-27,2-HIGH,Clerk#000004608,0,wake blithely final requests. special frays doze iro		
34059814,249418,O,12323.01,1996-09-10,2-HIGH,Clerk#000006472,0,ilent excuses. slyly express asymptotes nag against the reg		
34059841,579928,O,24274.72,1996-11-20,5-LOW,Clerk#000007892,0,ding packages doze above the fin		
34059843,1036474,O,106948.27,1997-05-18,3-MEDIUM,Clerk#000004360,0,posits. final theodolites		
34059845,341024,O,277041.85,1997-02-04,5-LOW,Clerk#000002984,0,"nst the final, bold pinto beans. final requests across the daring"		
34059846,76181,O,93256.10,1996-04-06,3-MEDIUM,Clerk#000005529,0," sleep deposits. ironic packages are across the unusual requests. careful"		
34059847,871886,O,220504.19,1996-04-04,2-HIGH,Clerk#000009755,0,"final courts above the pending, even deposits serve accordi"		
34059872,282895,O,90996.30,1997-06-21,2-HIGH,Clerk#000005867,0,sly fluffy ideas detect fluffily		
34059876,1385656,O,140482.99,1996-12-02,5-LOW,Clerk#000002291,0,ts. quickly ironic deposits promise. blithely even deposit		
34059906,580234,O,103558.94,1997-01-30,3-MEDIUM,Clerk#000002210,0,ages. furiously ironic foxes are furiously. requests haggle 		
34059936,1372,O,125289.76,1998-02-10,4-NOT SPECIFIED,Clerk#000001375,0,unts haggle. regular acc		
34059939,1188448,O,218028.63,1997-06-25,3-MEDIUM,Clerk#000003302,0," the ironic accounts"		
34059941,234409,O,160959.21,1997-04-04,2-HIGH,Clerk#000009272,0,ithely pending dependencies use! pending requests against the carefu		
34059942,693502,O,71605.68,1997-04-20,5-LOW,Clerk#000001046,0,. carefully bold packages haggle among the ironic deposits. pending sau		
34059943,673405,O,144724.27,1997-09-30,1-URGENT,Clerk#000005692,0,"according to the regular ideas. bold, permanent foxe"		
34059971,250639,O,162266.08,1997-05-19,3-MEDIUM,Clerk#000000676,0,against the slyly unusual pla		
34059972,485329,O,37539.07,1996-01-05,5-LOW,Clerk#000009812,0,fix ironically theodolites. deposit		
34059975,808846,O,140809.04,1996-09-18,1-URGENT,Clerk#000005286,0,y even pinto beans. slyly iro		
34060001,414679,O,264072.87,1996-10-21,4-NOT SPECIFIED,Clerk#000004898,0,sits among the fluffily special ideas promise after th		
34060003,737171,O,102148.36,1996-05-01,5-LOW,Clerk#000005051,0,t quickly after the doggedly express a		
34060035,486671,O,221250.93,1996-06-02,3-MEDIUM,Clerk#000005189,0,lar accounts accord		
34060096,305803,O,28604.42,1998-06-14,2-HIGH,Clerk#000006243,0,uthlessly against the blithely even instructions. carefully enti		
34060097,597625,O,104075.48,1997-06-23,3-MEDIUM,Clerk#000009965,0,ular ideas. slyly pending warthogs are furiously: i		
34060099,451913,O,307961.07,1997-10-08,3-MEDIUM,Clerk#000002287,0," regular foxes. regular tithes boost furiously blithely ironic requests. fluf"		
34060130,600493,O,56936.52,1997-01-30,5-LOW,Clerk#000002332,0,ent deposits! forges nag. final pinto beans nag about the furiously final 		
34060160,146369,O,98991.29,1996-08-05,4-NOT SPECIFIED,Clerk#000001032,0,ly even courts. blithely ironic		
34060161,12553,O,63581.63,1997-06-16,1-URGENT,Clerk#000000692,0,eposits above the furiously regular excu		
34060165,1492681,O,232039.94,1998-04-09,2-HIGH,Clerk#000008669,0,"was slyly final, final packages. "		
34060167,582112,O,151212.19,1997-04-13,4-NOT SPECIFIED,Clerk#000007088,0,nal gifts about the furiously final theodolites nag quietly 		
34060192,540167,O,139405.68,1997-05-21,4-NOT SPECIFIED,Clerk#000003377,0,uests haggle furiously after t		
34060226,1095661,O,207534.89,1998-03-26,1-URGENT,Clerk#000009889,0,y final theodolites. fluffily final request		
34060230,644143,O,135931.37,1996-11-17,5-LOW,Clerk#000002476,0,efully unusual requests. fluffily ironic theodolites nag quickly r		
34060261,1027087,O,180209.21,1997-10-09,3-MEDIUM,Clerk#000007391,0,"ealthy, ironic instructions "		
34060263,1184179,O,116403.57,1997-05-06,4-NOT SPECIFIED,Clerk#000002644,0,uld are furiously. carefully unusual requests haggle aroun		
34060288,484682,O,33869.23,1996-10-18,1-URGENT,Clerk#000005910,0,odolites above the final requests sleep slyly slyly fi		
34060290,773377,O,215013.65,1996-05-16,1-URGENT,Clerk#000003529,0,es haggle furiously against the sly		
34060294,1265590,O,28516.52,1997-04-24,1-URGENT,Clerk#000006922,0,silent requests are slyly at the s		
34060320,336355,O,134899.18,1996-11-12,2-HIGH,Clerk#000004061,0,thely regular accounts wake quickly alongside of the pend		
34060323,26560,O,54470.62,1997-07-07,3-MEDIUM,Clerk#000001888,0,inal excuses detect. acc		
34060325,1231888,O,148406.95,1997-03-24,4-NOT SPECIFIED,Clerk#000005845,0,riously special requests wake slyly carefully final dependencies	 	
34060326,1324916,O,258895.50,1996-01-04,4-NOT SPECIFIED,Clerk#000004606,0,y! express dependencies across the sometimes regular 		
34060352,714776,O,10568.68,1997-11-21,3-MEDIUM,Clerk#000009813,0,ending packages. quickly express packages serve. slyly final orbits are c		
34060355,1196749,O,250411.11,1997-03-16,1-URGENT,Clerk#000001946,0,nto beans! blithely pending ideas boo		
34060384,494009,O,114862.07,1996-01-16,4-NOT SPECIFIED,Clerk#000006257,0,s ideas sleep quickly against the quickly regular ideas. furiously final asy		
34060386,654415,O,48518.83,1997-05-24,2-HIGH,Clerk#000007358,0,foxes haggle blithely quickly final foxes. carefully bol		
34060387,748642,O,212377.47,1998-03-21,2-HIGH,Clerk#000006991,0,. quickly final pinto beans cajole fluffily unusual requests. fu		
34060417,74431,O,241952.26,1997-09-04,1-URGENT,Clerk#000009542,0,cajole furiously slyly special requests. regular instructions		
34060418,1445908,O,173392.83,1996-01-07,3-MEDIUM,Clerk#000005596,0,y. even instructions affix furiously throughout the 		
34060448,493765,O,122218.87,1997-10-04,2-HIGH,Clerk#000001440,0," even requests detect carefully against the reg"		
34060449,683953,O,302677.19,1997-09-05,3-MEDIUM,Clerk#000009416,0,ronic accounts wake s		
34060453,674006,O,140605.36,1996-05-28,5-LOW,Clerk#000000345,0,uriously express requests. slyly unusual packages alongside of the express in		
34060454,12887,O,176402.29,1997-11-02,2-HIGH,Clerk#000008126,0,into beans. blithely regular theodolites are blithely		
34060455,579884,O,130879.35,1996-02-10,4-NOT SPECIFIED,Clerk#000007095,0,"ts. ironic, ironic request"		
34060485,774877,O,115292.55,1996-07-24,3-MEDIUM,Clerk#000003890,0,ies. orbits around the express excuses cajole dep		
34060487,509765,O,167941.37,1996-03-28,5-LOW,Clerk#000001177,0,yly final ideas	 carefully spe	
34060512,1109275,O,53808.58,1997-07-23,4-NOT SPECIFIED,Clerk#000008469,0,fully final deposits: ironic requests wake slyly carefu		
34060515,1457572,O,187359.73,1998-02-06,4-NOT SPECIFIED,Clerk#000007253,0,lets wake fluffily after the unusual packages. quickly unusual requests are f		
34060517,565828,O,96779.31,1997-04-13,1-URGENT,Clerk#000002340,0,sly thin requests. final excuses detect quickly		
34060551,285400,O,309533.78,1996-01-02,4-NOT SPECIFIED,Clerk#000004293,0,y brave requests integrate furiously. slyly regular r		
34060577,934495,O,161686.38,1996-05-28,4-NOT SPECIFIED,Clerk#000003279,0,"ipliers sleep. silent, unusual instructions among the slyly regular packa"		
34060578,1027756,O,137116.73,1996-03-18,2-HIGH,Clerk#000008749,0,kly carefully bold accounts. packages cajole bravely after the evenly iron		
34060580,536744,O,157573.83,1998-02-26,1-URGENT,Clerk#000002191,0,gular deposits. furiously express ideas h		
34060581,53582,O,236087.77,1996-12-21,3-MEDIUM,Clerk#000001946,0,furiously thin accou		
34060582,547624,O,77813.04,1998-07-15,3-MEDIUM,Clerk#000002534,0,es. accounts haggle furiously alongside of the accounts. slyly silent a		
34060611,587732,O,124398.85,1997-05-13,1-URGENT,Clerk#000007326,0,ly against the packages. final accounts are blithely around 		
34060615,291032,O,180009.21,1998-05-30,4-NOT SPECIFIED,Clerk#000004908,0,foxes. carefully bold requests sleep enticingly slyly furious packag		
34060672,96901,O,124804.29,1996-05-30,5-LOW,Clerk#000008364,0,inal packages nag fluffily blithely pending requests. furiously 		
34060673,1104656,O,162010.92,1996-02-18,3-MEDIUM,Clerk#000009909,0," bold platelets are furiously along "		
34060704,388108,O,175179.29,1996-05-05,4-NOT SPECIFIED,Clerk#000004490,0,s. close instructions around the never final accounts use alongside		
34060705,899185,O,237840.21,1997-10-26,3-MEDIUM,Clerk#000007117,0,egular pinto beans grow ac		
34060707,680224,O,270429.51,1997-10-18,4-NOT SPECIFIED,Clerk#000009376,0," the pending, special requests. unusual depo"		
34060709,106495,O,42569.86,1997-08-29,1-URGENT,Clerk#000003052,0,ly unusual platelets. quickly regular courts wake blithely finall		
34060711,1356799,O,174631.09,1998-06-09,4-NOT SPECIFIED,Clerk#000009080,0,s nag busily furiously b		
34060736,713248,O,83489.79,1996-04-10,3-MEDIUM,Clerk#000004695,0,quiet deposits. fur		
34060737,1030541,O,34029.49,1996-01-10,5-LOW,Clerk#000008478,0,lar packages cajole fu		
34060739,970036,O,98013.66,1996-08-11,3-MEDIUM,Clerk#000003370,0,. blithe somas sleep according to the slyly even packages. express packages		
34060740,1385764,O,100302.64,1996-08-20,4-NOT SPECIFIED,Clerk#000009080,0,packages. quickly final accounts are furiously foxes. blithely ir		
34060741,3440,O,190317.40,1996-08-08,3-MEDIUM,Clerk#000003608,0,bt slyly above the car		
34060743,1313389,O,44266.36,1998-02-28,5-LOW,Clerk#000001188,0,final requests. carefully bold instructions play carefully against the fluffil		
34060768,126082,O,85472.73,1997-12-23,4-NOT SPECIFIED,Clerk#000000175,0," carefully. quickly bold ideas"		
34060769,1040956,O,69925.20,1997-07-01,2-HIGH,Clerk#000005089,0,integrate slyly inside the final depos		
34060807,832210,O,153964.85,1996-03-22,5-LOW,Clerk#000009622,0," quickly regular instructions-"		
34060832,948517,O,97886.89,1996-12-20,4-NOT SPECIFIED,Clerk#000001638,0,ording to the dependencies sleep about the carefully regular courts. excuses		
34060833,1223989,O,12555.04,1998-07-20,1-URGENT,Clerk#000003608,0,"final, slow theodolite"		
34060835,358331,O,161214.83,1997-06-05,4-NOT SPECIFIED,Clerk#000009138,0,. quickly special excus		
34060839,1047355,O,17880.26,1998-03-17,2-HIGH,Clerk#000005315,0,olites cajole blithely above		
34060865,267919,O,67852.35,1996-01-27,3-MEDIUM,Clerk#000001967,0,"uctions. ironic, even somas use-- furiously final requests kindle according"		
34060869,103174,O,66250.61,1997-02-16,5-LOW,Clerk#000001763,0,s. requests integrate. slyly final accounts		
34060871,990338,O,171220.55,1998-05-17,3-MEDIUM,Clerk#000009235,0,"as affix special, special packa"		
34060896,602447,O,121541.40,1996-01-31,1-URGENT,Clerk#000006664,0,lyly ironic packages. blithely ev		
34060897,319141,O,216478.38,1997-02-15,2-HIGH,Clerk#000000923,0,nt dependencies boost quickly outside the furio		
34060899,1330082,O,37368.88,1997-03-28,5-LOW,Clerk#000000973,0,urts. slyly express ideas cajole quic		
34060901,935734,O,77270.44,1997-10-09,3-MEDIUM,Clerk#000003200,0,ost slyly. furiously express		
34060928,114071,O,192576.02,1997-09-17,5-LOW,Clerk#000009579,0,ke furiously. quickly ironi		
34060933,977950,O,85532.23,1997-10-08,1-URGENT,Clerk#000008348,0,y after the ironic theodolites. special deposits nag furiously. fluffily 		
34060935,503287,O,153935.77,1996-09-24,4-NOT SPECIFIED,Clerk#000003872,0,ickly ironic instructions		
34060960,222929,O,30145.48,1997-10-21,2-HIGH,Clerk#000006330,0,unts. ironic deposits play. packages boost quickly 		
34060962,576055,O,210806.03,1996-08-20,3-MEDIUM,Clerk#000001795,0,c excuses wake furio		
34060963,729379,O,160922.37,1996-09-25,2-HIGH,Clerk#000003311,0,y carefully even theodolites. carefully final requests detect blit		
34060964,655702,O,87717.37,1998-07-31,2-HIGH,Clerk#000002701,0,"out the ironic, even theodolites. pending, even requests haggle regular "		
34060994,1418537,O,285309.45,1996-07-22,2-HIGH,Clerk#000001553,0,ending platelets. foxes detect blithely after the blithely final		
34060997,105745,O,239704.55,1996-08-26,1-URGENT,Clerk#000002560,0,"ideas. furiously unusual ideas about the fluffy, specia"		
34061025,967342,O,260129.92,1997-05-26,4-NOT SPECIFIED,Clerk#000000580,0,t packages use blithely quickly unusual ideas. furiously regu		
34061029,95984,O,211965.30,1998-07-27,4-NOT SPECIFIED,Clerk#000008590,0,ideas. even requests nag carefully. furiously regular excuses haggle slyly		
34061059,756292,O,29150.91,1996-09-01,1-URGENT,Clerk#000002979,0,e slyly idle packages. bl		
34061061,1294522,O,29245.26,1997-07-11,4-NOT SPECIFIED,Clerk#000004134,0,t the carefully regular deposits haggle along the q		
34061089,1012171,O,19141.37,1998-02-28,5-LOW,Clerk#000006606,0,dependencies cajole according to the pending depo		
34061122,1430486,O,72687.75,1997-01-18,2-HIGH,Clerk#000002026,0,l dolphins. ironic accounts alongside of th		
34061123,175172,O,126391.86,1997-09-19,4-NOT SPECIFIED,Clerk#000009874,0,ly final asymptotes sleep slyly after the quickly even th		
34061125,707917,O,28883.83,1997-03-23,3-MEDIUM,Clerk#000009963,0,e carefully ironic accounts. furious		
34061152,343523,O,58276.42,1998-05-04,5-LOW,Clerk#000008330,0,"hins haggle quickly. even platelets haggle ironic, express fo"		
34061154,667900,O,228621.03,1997-09-21,5-LOW,Clerk#000008807,0,s are furiously regular packages. fluffily unusual packages affix 		
34061158,1247738,O,235608.60,1997-09-19,4-NOT SPECIFIED,Clerk#000003156,0,"its. special, even ideas above the excuses affix slyly reg"		
34061159,721444,O,263850.73,1997-12-21,2-HIGH,Clerk#000000459,0,ts. furiously final foxes beside the final pinto beans		
34061185,1387999,O,103358.41,1997-06-19,1-URGENT,Clerk#000000489,0,"ly even packages nag carefully pending accounts. ironic, pending"		
34061186,93469,O,229788.83,1996-09-23,5-LOW,Clerk#000005561,0,"round the bold, regular excuses. fluffily"		
34061187,409973,O,42157.06,1997-07-17,2-HIGH,Clerk#000007117,0,ironic deposits solve fluffily ironic sentiments. quickl		
34061189,1333759,O,147906.64,1996-04-19,4-NOT SPECIFIED,Clerk#000000968,0," around the daringly final theodolites. blithe dependencies "		
34061217,688042,O,18869.00,1996-11-22,2-HIGH,Clerk#000008256,0,pades. slyly unusua		
34061219,77504,O,276478.19,1998-03-02,5-LOW,Clerk#000005402,0,"le bold, final ideas. regular deposits w"		
34061220,603713,O,161902.91,1996-05-11,2-HIGH,Clerk#000007226,0,ular accounts haggle slyly		
34061250,1112762,O,101584.66,1998-05-22,5-LOW,Clerk#000003888,0,quests. carefully express deposits cajole blithely silent dep		
